LGA_CODE_2021,A55_64_UOLSE_VWW_17,A55_64_UOLSE_VWW_18,A55_64_UOLSE_VWW_19,A55_64_UOLSE_VWW_20,A55_64_UOLSE_VWW_21,A55_64_UOLSE_VWW_YNS,A55_64_UOLSE_VWW_T,A55_64_UOLSE_NWNAA_B_05,A55_64_UOLSE_NWNAA_05_10,A55_64_UOLSE_NWNAA_11_15,A55_64_UOLSE_NWNAA_16,A55_64_UOLSE_NWNAA_17,A55_64_UOLSE_NWNAA_18,A55_64_UOLSE_NWNAA_19,A55_64_UOLSE_NWNAA_20,A55_64_UOLSE_NWNAA_21,A55_64_UOLSE_NWNAA_YNS,A55_64_UOLSE_NWNAA_T,A55_64_UOLSE_PinE_NS_B_05,A55_64_UOLSE_PinE_NS_05_10,A55_64_UOLSE_PinE_NS_11_15,A55_64_UOLSE_PinE_NS_16,A55_64_UOLSE_PinE_NS_17,A55_64_UOLSE_PinE_NS_18,A55_64_UOLSE_PinE_NS_19,A55_64_UOLSE_PinE_NS_20,A55_64_UOLSE_PinE_NS_21,A55_64_UOLSE_PinE_NS_YNS,A55_64_UOLSE_PinE_NS_T,A55_64_UOLSE_T_B_05,A55_64_UOLSE_T_05_10,A55_64_UOLSE_T_11_15,A55_64_UOLSE_T_16,A55_64_UOLSE_T_17,A55_64_UOLSE_T_18,A55_64_UOLSE_T_19,A55_64_UOLSE_T_20,A55_64_UOLSE_T_21,A55_64_UOLSE_T_YNS,A55_64_UOLSE_T_T,A55_64_L_PinE_NS_B_05,A55_64_L_PinE_NS_05_10,A55_64_L_PinE_NS_11_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_17,A55_64_L_PinE_NS_18,A55_64_L_PinE_NS_19,A55_64_L_PinE_NS_20,A55_64_L_PinE_NS_21,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B_05,A55_64_T_05_10,A55_64_T_11_15,A55_64_T_16,A55_64_T_17,A55_64_T_18,A55_64_T_19,A55_64_T_20,A55_64_T_21,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B_05,A65_74_SEO_05_10,A65_74_SEO_11_15,A65_74_SEO_16,A65_74_SEO_17,A65_74_SEO_18,A65_74_SEO_19,A65_74_SEO_20,A65_74_SEO_21,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_UOLSE_VWW_B_05,A65_74_UOLSE_VWW_05_10,A65_74_UOLSE_VWW_11_15,A65_74_UOLSE_VWW_16,A65_74_UOLSE_VWW_17,A65_74_UOLSE_VWW_18,A65_74_UOLSE_VWW_19,A65_74_UOLSE_VWW_20,A65_74_UOLSE_VWW_21,A65_74_UOLSE_VWW_YNS,A65_74_UOLSE_VWW_T,A65_74_UOLSE_NWNAA_B_05,A65_74_UOLSE_NWNAA_05_10,A65_74_UOLSE_NWNAA_11_15,A65_74_UOLSE_NWNAA_16,A65_74_UOLSE_NWNAA_17,A65_74_UOLSE_NWNAA_18,A65_74_UOLSE_NWNAA_19,A65_74_UOLSE_NWNAA_20,A65_74_UOLSE_NWNAA_21,A65_74_UOLSE_NWNAA_YNS,A65_74_UOLSE_NWNAA_T,A65_74_UOLSE_PinE_NS_B_05,A65_74_UOLSE_PinE_NS_05_10,A65_74_UOLSE_PinE_NS_11_15,A65_74_UOLSE_PinE_NS_16,A65_74_UOLSE_PinE_NS_17,A65_74_UOLSE_PinE_NS_18,A65_74_UOLSE_PinE_NS_19,A65_74_UOLSE_PinE_NS_20,A65_74_UOLSE_PinE_NS_21,A65_74_UOLSE_PinE_NS_YNS,A65_74_UOLSE_PinE_NS_T,A65_74_UOLSE_T_B_05,A65_74_UOLSE_T_05_10,A65_74_UOLSE_T_06,A65_74_UOLSE_T_16,A65_74_UOLSE_T_17,A65_74_UOLSE_T_18,A65_74_UOLSE_T_19,A65_74_UOLSE_T_20,A65_74_UOLSE_T_21,A65_74_UOLSE_T_YNS,A65_74_UOLSE_T_T,A65_74_L_PinE_NS_B_05,A65_74_L_PinE_NS_05_10,A65_74_L_PinE_NS_11_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_17,A65_74_L_PinE_NS_18,A65_74_L_PinE_NS_19,A65_74_L_PinE_NS_20,A65_74_L_PinE_NS_21,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B_05,A65_74_T_05_10,A65_74_T_11_15,A65_74_T_16,A65_74_T_17,A65_74_T_18,A65_74_T_19,A65_74_T_20,A65_74_T_21,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B_05,A75_84_SEO_05_10,A75_84_SEO_11_15,A75_84_SEO_16,A75_84_SEO_17,A75_84_SEO_18,A75_84_SEO_19,A75_84_SEO_20,A75_84_SEO_21,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_UOLSE_VWW_B_05,A75_84_UOLSE_VWW_05_10,A75_84_UOLSE_VWW_11_15,A75_84_UOLSE_VWW_16,A75_84_UOLSE_VWW_17,A75_84_UOLSE_VWW_18,A75_84_UOLSE_VWW_19,A75_84_UOLSE_VWW_20,A75_84_UOLSE_VWW_21,A75_84_UOLSE_VWW_YNS,A75_84_UOLSE_VWW_T,A75_84_UOLSE_NWNAA_B_05,A75_84_UOLSE_NWNAA_05_10,A75_84_UOLSE_NWNAA_11_15,A75_84_UOLSE_NWNAA_16,A75_84_UOLSE_NWNAA_17,A75_84_UOLSE_NWNAA_18,A75_84_UOLSE_NWNAA_19,A75_84_UOLSE_NWNAA_20,A75_84_UOLSE_NWNAA_21,A75_84_UOLSE_NWNAA_YNS,A75_84_UOLSE_NWNAA_T,A75_84_UOLSE_PinE_NS_B_05,A75_84_UOLSE_PinE_NS_05_10,A75_84_UOLSE_PinE_NS_11_15,A75_84_UOLSE_PinE_NS_16,A75_84_UOLSE_PinE_NS_17,A75_84_UOLSE_PinE_NS_18,A75_84_UOLSE_PinE_NS_19,A75_84_UOLSE_PinE_NS_20,A75_84_UOLSE_PinE_NS_21,A75_84_UOLSE_PinE_NS_YNS,A75_84_UOLSE_PinE_NS_T,A75_84_UOLSE_T_B_05,A75_84_UOLSE_T_05_10,A75_84_UOLSE_T_11_15,A75_84_UOLSE_T_16,A75_84_UOLSE_T_17,A75_84_UOLSE_T_18,A75_84_UOLSE_T_19,A75_84_UOLSE_T_20,A75_84_UOLSE_T_21,A75_84_UOLSE_T_YNS,A75_84_UOLSE_T_T,A75_84_L_PinE_NS_B_05,A75_84_L_PinE_NS_05_10,A75_84_L_PinE_NS_11_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_17,A75_84_L_PinE_NS_18
LGA21270,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,58,3,3,0,0,0,0,0,0,0,75,70,0,0,0,0,0,0,0,0,4,76,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,83,0,3,0,0,0,0,0,0,0,89,33,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
LGA21370,0,0,0,0,0,0,63,6,0,3,0,0,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,48,10,14,3,0,4,8,3,0,0,87,0,0,0,0,0,0,0,0,0,0,0,367,37,26,3,0,5,8,3,0,6,454,401,13,4,0,0,0,0,0,0,25,454,49,0,0,0,0,4,0,3,0,8,71,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,4,4,3,0,7,81,3,0,0,0,0,0,0,0,0,0,4,456,16,10,3,0,5,10,3,5,36,536,280,4,0,0,0,0,0,0,0,18,307,42,0,0,0,0,0,0,0,0,3,50,10,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,4,70,3,0,0,0,0,0
LGA21450,6,11,6,4,0,15,916,92,41,53,14,12,28,51,20,0,5,311,0,0,0,0,0,0,0,0,0,0,0,737,199,112,22,14,35,57,25,0,22,1231,3,0,0,0,0,0,0,0,0,3,6,2591,369,155,27,18,42,61,24,0,87,3380,1839,36,31,0,0,7,0,0,0,53,1970,459,27,30,6,3,5,14,18,5,15,584,76,30,45,4,14,15,32,25,0,10,266,3,0,0,0,0,0,0,0,0,0,3,542,59,75,18,22,23,49,45,5,23,853,0,0,0,0,0,0,0,0,0,9,10,2375,91,110,16,21,25,50,47,3,88,2836,1100,21,9,8,0,0,3,0,0,39,1184,319,9,9,0,0,3,6,3,0,11,361,87,13,11,5,0,0,9,8,0,3,141,6,0,0,0,0,0,0,0,0,0,6,405,25,22,5,0,0,18,11,0,17,502,6,0,0,0,0,0
LGA21610,39,39,82,58,3,105,9306,1487,506,573,115,113,104,269,135,12,68,3378,19,4,0,0,0,0,0,6,0,4,27,8841,1629,1030,177,147,142,355,188,16,171,12708,18,0,4,0,0,0,0,0,0,19,38,14906,2122,1206,196,164,154,382,200,21,297,19655,4873,112,68,12,3,11,15,4,6,91,5191,4430,211,180,38,25,31,105,49,9,78,5157,1382,299,371,95,73,75,247,108,14,76,2748,12,0,0,0,0,0,0,0,0,6,22,5835,510,556,130,101,106,355,159,18,170,7928,8,0,0,0,0,0,6,0,0,26,39,10708,621,622,143,105,112,374,162,24,286,13161,2824,63,22,8,0,0,14,3,0,89,3036,1731,91,44,9,5,6,19,12,0,50,1967,946,150,114,33,22,16,62,38,4,55,1442,21,0,0,0,0,0,0,0,0,12,34,2698,241,163,40,28,23,75,45,8,112,3436,14,0,0,0,0,0
LGA21670,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,0,6,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,211,9,4,0,0,0,0,0,0,5,231,290,0,0,0,0,0,0,0,0,20,311,30,0,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,319,0,3,0,0,0,3,0,0,23,350,208,0,0,0,0,0,0,0,0,14,215,26,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
LGA21750,0,0,0,0,0,0,32,3,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,34,8,4,0,0,0,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,261,15,8,0,0,0,0,0,0,9,300,298,0,0,0,0,0,6,0,0,12,318,41,0,0,0,0,0,0,0,0,0,46,5,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,48,5,0,0,0,0,4,3,0,0,61,0,0,0,0,0,0,0,0,0,0,3,347,7,0,0,0,0,6,3,0,13,380,182,3,0,0,0,0,0,0,0,8,201,26,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
LGA21830,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,5,170,15,10,0,0,0,0,3,0,13,207,169,3,3,0,0,0,0,0,0,9,186,22,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,187,3,3,0,0,0,0,0,0,9,205,113,7,0,0,0,0,0,0,0,8,126,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
LGA21890,13,7,5,12,0,63,2589,701,85,111,17,19,21,38,16,0,31,1037,14,0,0,0,0,0,0,0,0,0,16,3050,177,156,24,31,31,43,29,0,102,3642,5,0,0,0,0,0,0,0,0,11,9,4903,239,184,35,38,37,51,32,0,141,5654,1306,12,6,5,0,6,7,0,0,23,1367,2737,15,19,8,0,3,7,6,0,68,2861,1126,54,62,13,13,4,26,18,0,32,1349,18,0,0,0,0,0,0,0,0,7,24,3882,66,79,19,12,12,35,26,4,105,4239,7,0,0,0,0,0,0,0,0,7,19,5195,80,91,25,12,14,43,26,6,141,5625,628,6,0,0,0,0,3,0,0,28,674,2353,9,4,0,0,0,0,0,0,63,2435,1797,50,19,6,5,0,14,3,0,110,2002,20,0,0,0,0,0,0,0,0,3,23,4173,59,24,3,3,0,9,3,0,182,4466,5,0,0,0,0,0
LGA22110,0,3,0,0,0,3,133,9,6,9,0,0,0,4,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,100,20,18,0,0,3,0,0,0,9,158,0,0,0,0,0,0,0,0,0,0,0,857,53,37,3,3,7,6,0,0,30,996,1268,27,6,0,0,5,0,0,0,58,1370,107,0,0,0,0,0,0,0,0,4,122,17,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,117,3,8,0,0,0,3,0,0,6,139,5,0,0,0,0,0,0,0,0,6,5,1395,26,11,0,0,5,3,0,0,68,1514,872,13,4,0,0,0,0,0,0,46,927,95,0,0,0,0,0,0,0,0,7,105,3,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,5,99,0,0,0,0,0,0,0,0,12,118,3,0,0,0,0,0
LGA22170,7,4,8,10,3,19,1333,131,43,44,6,13,10,7,12,5,4,277,6,0,0,0,0,0,0,0,0,0,6,1222,172,107,16,21,14,17,23,3,23,1616,0,0,0,0,0,0,0,0,0,3,3,4499,379,194,20,26,18,23,29,3,86,5282,3105,62,23,8,13,0,10,9,3,49,3273,864,36,10,4,4,0,6,4,0,12,950,163,36,46,14,6,18,21,4,0,6,324,0,0,0,0,0,0,0,0,0,0,0,1033,71,59,22,8,18,26,11,0,19,1272,7,0,0,0,0,0,0,0,0,11,20,4139,132,80,22,21,22,37,16,7,81,4568,1963,24,11,9,5,0,0,0,0,56,2067,505,10,3,0,0,3,4,0,0,13,551,194,20,9,0,5,0,11,3,0,5,246,3,0,0,0,0,0,0,0,0,3,3,703,34,14,0,0,3,15,3,0,24,800,4,0,0,0,0,0
LGA22250,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,94,0,4,0,0,0,0,0,0,0,104,114,7,0,0,0,0,0,0,0,5,124,17,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,124,3,0,0,0,0,0,0,0,4,138,60,0,0,0,0,0,0,0,0,3,65,14,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
LGA22310,12,11,16,10,6,23,2761,302,87,108,14,15,28,61,40,7,14,688,8,0,0,0,0,0,0,0,0,0,11,2753,238,184,27,30,37,82,49,10,39,3456,0,0,0,0,0,0,0,0,0,0,4,5444,412,236,37,45,40,89,55,13,75,6442,2978,51,30,12,7,3,11,0,4,40,3139,2281,43,31,10,4,0,14,8,5,21,2415,469,79,112,32,15,30,66,23,6,18,833,4,0,3,0,0,0,0,0,0,0,10,2751,117,139,36,22,29,75,31,4,41,3253,0,0,0,0,0,0,0,0,0,5,5,5735,169,170,49,28,29,87,38,13,87,6396,1559,37,18,0,0,9,3,0,3,42,1677,1478,17,8,5,0,0,6,0,0,29,1537,773,46,26,4,8,10,4,4,0,36,911,6,0,0,0,0,0,0,0,0,3,6,2254,60,30,8,7,8,11,7,0,65,2458,4,0,0,0,0,0
LGA22410,0,0,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,0,0,0,0,0,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,306,21,10,3,0,0,0,0,0,14,346,337,6,0,0,0,0,0,0,0,13,360,40,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,378,6,0,0,0,0,0,0,0,14,401,183,0,4,0,0,0,0,0,0,14,200,19,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
LGA22490,0,0,0,0,0,0,61,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,53,0,5,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,454,30,11,5,0,0,0,0,0,14,508,451,7,0,0,0,0,4,0,0,14,475,57,0,0,0,0,0,0,0,0,0,65,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,3,67,0,0,0,0,0,0,0,0,0,0,0,517,6,0,0,0,0,4,0,0,22,546,197,0,0,0,0,0,0,0,0,10,210,41,0,0,0,0,0,0,0,0,0,37,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0
LGA22620,3,3,7,0,0,6,256,16,38,46,8,7,12,12,3,0,10,154,0,0,0,0,0,0,0,0,0,0,3,189,86,69,13,9,19,24,8,0,11,417,0,0,0,0,0,0,0,0,0,3,3,1164,148,90,15,12,21,30,8,0,50,1538,1168,16,4,3,0,0,0,0,0,39,1231,153,9,7,3,0,0,3,7,0,4,185,21,21,25,3,7,8,11,0,0,3,103,0,0,0,0,0,0,0,0,0,3,5,178,33,22,10,7,12,16,3,0,3,285,0,0,0,0,0,0,0,0,0,7,7,1343,49,31,13,7,8,16,3,0,51,1531,705,5,4,0,0,0,0,0,0,31,753,119,0,3,0,0,0,0,0,0,11,128,19,8,14,3,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,3,136,8,14,3,0,0,4,0,0,11,178,3,0,0,0,0,0
LGA22670,22,24,37,14,0,107,5781,3111,473,507,96,77,80,158,85,10,155,4757,17,0,0,0,0,0,0,0,0,3,27,8086,882,695,119,99,103,194,102,18,273,10565,5,5,0,0,0,0,0,0,0,21,29,9698,1002,726,125,108,108,206,106,18,325,12416,2042,32,13,0,3,0,5,0,0,52,2148,3490,64,55,6,6,8,17,13,0,70,3740,2749,314,267,55,25,44,107,55,5,90,3712,19,0,0,0,0,0,4,0,0,5,23,6253,386,324,63,32,52,129,68,6,164,7478,6,4,0,0,0,0,0,0,0,23,31,8301,419,339,63,37,56,139,71,6,236,9661,1447,12,12,0,0,0,4,0,0,44,1524,1759,27,19,0,4,0,7,3,0,62,1888,1928,146,99,16,12,14,25,12,0,77,2325,14,0,0,0,0,0,0,0,0,5,16,3696,175,117,15,14,18,34,13,3,142,4227,15,0,0,0,0,0
LGA22750,10,13,25,7,0,29,1596,219,64,66,13,17,21,33,14,0,18,469,3,0,0,0,0,0,0,0,0,0,6,1503,219,134,27,31,32,55,18,3,44,2069,3,0,0,0,0,0,0,0,0,26,38,5378,430,208,36,41,45,69,28,8,187,6430,4857,48,44,4,13,9,11,12,5,142,5142,1511,22,17,8,7,6,12,8,5,40,1628,353,36,46,12,7,10,38,13,0,10,531,4,0,0,0,0,0,0,0,0,3,11,1869,62,67,23,9,13,51,23,5,53,2167,10,0,0,0,0,0,0,0,0,25,40,6741,107,112,27,22,20,59,31,7,221,7349,3002,25,19,0,0,0,8,0,0,117,3181,1150,8,0,0,0,0,0,0,0,26,1194,502,15,17,6,5,0,4,5,0,21,563,14,0,0,0,0,0,0,0,0,3,15,1661,18,14,6,4,0,9,6,0,53,1772,18,0,0,0,0,0
LGA22830,4,3,8,8,0,17,439,108,30,52,10,11,12,25,13,3,7,275,0,0,0,0,0,0,0,0,0,0,6,395,107,83,13,14,20,33,25,9,27,720,0,0,0,0,0,0,0,0,0,9,6,879,133,107,12,16,23,37,24,9,57,1292,675,16,3,0,0,0,0,0,0,33,728,294,10,11,4,3,0,3,12,0,10,339,100,28,26,0,7,5,16,3,0,8,196,3,0,0,0,0,0,0,0,0,0,3,394,43,35,6,9,4,22,13,0,18,541,0,0,0,0,0,0,0,0,0,0,3,1071,56,37,8,9,4,22,13,0,51,1267,372,0,4,0,4,0,0,0,0,20,411,233,5,0,0,0,0,0,0,0,7,251,114,10,9,0,4,0,5,0,0,10,154,0,0,0,0,0,0,0,0,0,0,0,349,14,9,0,4,0,5,3,0,17,401,0,0,0,0,0,0
LGA22910,0,0,0,0,0,4,55,3,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,57,4,3,0,0,0,0,0,0,4,66,0,0,0,0,0,0,0,0,0,0,0,412,29,7,0,0,3,0,0,0,17,470,466,6,4,0,0,0,0,4,0,17,491,74,0,0,0,0,0,0,0,0,0,83,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,6,549,8,9,0,0,0,0,0,0,23,588,221,3,0,0,0,0,0,0,0,10,234,42,0,0,0,0,0,0,0,0,0,48,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,4,63,3,0,0,0,0,0
LGA22980,0,0,0,0,0,0,12,0,7,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,9,7,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,61,14,7,0,4,0,0,0,0,3,90,61,0,0,0,0,0,0,0,0,0,63,3,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,67,3,3,0,0,0,0,0,0,4,74,35,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
LGA23110,3,6,9,0,0,21,1500,331,28,36,11,11,5,17,7,0,16,469,6,0,0,0,0,0,0,0,0,5,10,1699,79,72,14,17,7,25,14,0,44,1980,0,0,0,0,0,0,0,0,0,3,3,3457,189,124,23,23,16,33,14,3,78,3961,1487,16,19,0,4,0,3,0,0,26,1562,1573,21,3,5,3,0,3,4,8,31,1657,561,25,43,13,3,8,11,9,0,25,706,4,0,0,0,0,0,0,0,0,0,4,2135,47,54,20,11,15,20,14,8,53,2361,4,0,0,0,0,0,0,0,0,3,5,3631,66,73,17,9,15,26,18,7,79,3939,736,7,6,4,0,0,0,0,0,26,782,1078,3,3,0,0,0,0,0,0,40,1119,618,10,15,0,0,0,4,3,0,42,694,4,0,0,0,0,0,0,0,0,0,11,1701,14,19,3,0,0,4,3,0,79,1821,3,0,0,0,0,0
LGA23190,0,0,0,0,0,0,29,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,17,12,4,0,0,0,0,6,0,0,44,0,0,0,0,0,0,0,0,0,0,0,147,14,13,0,0,5,6,6,0,8,193,132,4,0,0,0,0,0,0,0,5,140,15,3,0,0,0,0,0,0,0,0,21,3,0,3,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20,6,3,0,0,0,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,151,5,8,0,0,0,3,3,0,11,176,89,0,0,0,0,0,0,0,0,5,100,21,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
LGA23270,55,29,41,28,12,132,6539,1564,363,466,278,195,122,245,86,4,80,3402,14,0,0,0,0,0,0,0,0,3,24,6960,861,759,355,253,154,292,118,13,216,9972,10,0,0,0,0,0,0,0,0,33,46,9593,996,826,359,255,161,292,118,16,313,12942,2408,40,13,0,3,4,3,3,0,53,2539,3543,117,99,34,29,24,76,26,0,96,4041,1487,253,278,160,128,91,186,60,4,54,2700,11,0,0,0,0,0,0,0,0,5,18,5034,371,382,193,157,122,262,88,6,153,6764,5,0,0,0,0,0,0,0,0,18,29,7450,407,398,192,161,124,268,89,7,223,9329,1237,16,5,0,0,0,0,0,0,65,1325,1623,17,30,6,7,5,9,3,0,66,1766,1184,111,118,73,45,17,54,16,3,52,1667,7,0,0,0,0,0,0,0,0,3,5,2814,130,153,70,55,22,62,21,3,119,3445,13,0,0,0,0,0
LGA23350,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,3,3,284,19,12,0,3,3,0,0,0,14,333,298,6,3,0,0,0,0,0,0,10,316,24,0,0,0,0,0,4,0,0,0,24,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,5,0,0,0,28,0,0,0,0,0,0,0,0,0,4,4,321,6,3,0,0,0,5,0,0,16,349,172,0,0,0,0,0,0,0,0,12,181,23,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
LGA23430,8,10,9,12,0,41,3214,568,82,110,18,22,21,54,31,4,26,943,0,0,0,0,0,0,0,0,0,5,10,3419,265,198,28,34,28,66,37,5,72,4158,3,0,0,0,0,0,0,0,0,10,12,6510,477,262,40,47,41,81,47,9,119,7630,2867,51,35,3,3,5,19,8,0,52,3036,2590,41,29,13,8,11,6,12,0,50,2752,821,86,119,28,27,26,53,29,0,42,1234,6,0,0,0,0,0,0,0,0,4,13,3411,128,146,37,37,34,59,40,0,95,4000,9,0,0,0,0,0,0,0,0,24,31,6282,183,182,40,37,41,79,43,3,171,7065,1768,41,25,3,0,10,3,6,0,70,1913,1554,20,20,7,0,0,0,0,0,46,1647,966,24,44,8,5,0,13,4,0,35,1110,10,0,0,0,0,0,0,0,0,11,17,2528,47,59,15,7,0,12,8,6,89,2773,11,0,0,0,0,0
