CED_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
CED211,6479,216,13,6705,48,4,7,0,56,4,3,12,64,4,0,73,119,7,0,0,130,5,5,9,137,6,0,146,167,16,7,0,189,9,6,19,205,16,0,221,5701,723,99,57,6581,67,33,100,6679,228,13,6918,1265,161,25,22,1475,25,6,34,1502,152,3,1663,8,0,0,16,25,0,0,0,25,5,24,60,6976,884,125,93,8085,90,39,130,8210,390,38,8642,1331,163,23,3,1518,13,7,23,1540,61,0,1609,1865,223,28,6,2126,17,0,23,2145,62,0,2205,59,6,8,0,70,0,0,0,70,6,0,78,13,0,0,14,30,0,0,0,30,0,3,35,3271,395,57,27,3743,31,11,39,3788,129,5,3925,25,5,0,3,34,0,0,4,35,0,0,35,56,8,0,0,59,3,0,3,64,4,0,65,79,13,0,5,96,0,5,10,100,7,0,99,3345,403,59,27,3839,36,9,49,3885,135,5,4025,567,67,14,10
CED212,5798,215,18,6027,25,6,0,0,33,0,3,4,35,3,0,38,77,9,0,0,83,5,4,3,90,0,0,98,98,13,0,0,113,10,4,8,125,7,0,129,5059,618,116,69,5858,47,13,59,5923,217,14,6156,1006,95,18,27,1146,27,8,38,1185,139,7,1331,11,0,3,8,24,0,0,0,24,0,20,46,6071,715,136,112,7027,67,29,102,7129,357,40,7525,1122,124,18,11,1278,11,0,17,1296,72,3,1370,1568,209,25,17,1812,17,4,17,1831,65,3,1897,110,13,8,4,131,0,0,0,127,5,0,138,19,0,0,26,43,0,0,0,45,0,0,46,2819,346,47,50,3263,33,5,40,3296,146,7,3451,14,4,0,0,18,6,0,6,29,0,0,25,28,0,0,0,31,0,0,0,36,3,0,40,46,6,0,0,53,8,0,6,60,6,0,63,2862,349,47,50,3310,37,7,45,3356,146,7,3514,491,59,21,12
CED213,4405,139,9,4560,6,0,0,0,9,0,0,0,16,3,0,17,57,6,3,0,70,0,0,0,69,3,0,72,66,10,3,5,80,0,0,6,81,9,0,91,3797,493,105,64,4452,25,8,32,4487,152,9,4649,748,106,42,33,927,14,0,17,944,108,0,1055,10,3,0,9,25,0,0,0,25,0,26,46,4555,601,146,105,5405,35,11,49,5454,261,39,5752,868,135,14,0,1019,9,5,19,1035,59,0,1092,1433,204,24,20,1683,9,0,16,1690,47,0,1739,92,18,25,6,134,0,0,0,135,4,0,140,14,5,0,19,38,0,0,0,38,0,0,39,2400,353,64,46,2868,20,8,32,2891,115,4,3014,8,0,0,0,8,0,0,0,13,0,0,15,27,5,0,3,35,0,0,0,35,6,0,44,38,5,0,3,48,3,0,3,53,5,0,56,2436,362,64,44,2914,27,8,33,2942,118,4,3066,393,57,20,9
CED214,4191,329,25,4546,43,18,0,0,59,12,0,12,79,11,0,90,72,29,5,3,108,17,8,29,141,23,0,159,116,46,12,3,172,30,8,46,215,36,0,251,3406,702,114,46,4268,97,44,140,4411,364,25,4795,1088,344,42,40,1512,61,27,86,1600,455,22,2085,16,4,0,11,36,0,0,0,41,5,40,84,4508,1051,152,103,5815,159,71,227,6049,827,85,6958,881,151,23,7,1064,15,6,22,1081,65,0,1148,757,180,16,4,953,20,7,30,981,78,4,1066,41,11,4,0,60,0,0,0,60,7,0,67,0,6,0,13,18,0,0,0,18,3,5,23,1681,342,42,24,2093,34,17,47,2144,152,7,2298,33,7,0,0,41,13,0,13,57,0,0,58,29,14,4,0,52,10,7,15,66,14,0,77,58,26,4,0,90,27,7,33,124,14,0,140,1745,364,52,24,2188,57,24,85,2269,165,7,2438,503,169,18,16
CED215,8960,312,13,9293,173,32,0,5,211,25,4,30,244,7,0,254,206,31,6,7,251,11,0,12,270,11,3,286,386,68,10,8,470,38,3,46,512,21,3,534,7976,1025,166,101,9273,172,35,201,9475,336,21,9829,2020,439,63,55,2575,103,8,117,2694,351,12,3059,31,6,0,46,86,0,0,0,86,5,53,143,10024,1472,231,210,11930,274,46,321,12253,694,79,13032,2114,213,37,10,2380,60,9,69,2450,113,6,2564,1727,259,25,17,2032,20,8,32,2064,58,0,2125,91,13,14,3,120,0,0,0,121,9,0,130,12,3,0,27,45,0,0,0,45,0,8,53,3953,495,78,54,4576,84,20,106,4676,182,10,4870,78,23,0,4,101,19,0,19,116,11,0,129,88,21,4,0,116,9,0,5,120,3,3,128,163,40,4,6,216,27,0,30,238,19,3,256,4116,532,78,54,4786,111,21,134,4915,199,15,5127,827,193,31,22
CED216,4227,191,11,4428,16,6,0,0,25,3,0,3,32,4,0,32,34,7,0,5,51,4,5,8,62,6,0,64,58,12,3,4,76,11,5,14,89,7,0,99,3560,497,107,68,4228,62,22,85,4315,201,13,4522,781,133,34,40,982,31,10,45,1032,216,6,1252,12,0,0,11,20,3,0,3,25,4,22,49,4351,630,141,122,5239,97,32,127,5366,417,45,5832,867,122,15,11,1008,11,6,20,1031,50,0,1082,1257,175,36,19,1488,18,0,21,1510,94,3,1607,76,16,15,0,112,0,0,0,112,9,0,120,17,0,0,19,38,0,0,0,38,3,3,39,2211,317,68,44,2646,30,10,39,2683,154,9,2847,16,0,0,0,17,4,0,4,24,0,0,26,28,3,5,0,33,0,4,4,39,0,0,42,40,7,5,0,50,4,4,6,58,0,0,59,2254,323,71,49,2701,30,13,47,2745,157,9,2907,383,66,18,9
CED217,6040,181,7,6230,39,0,0,0,45,0,0,0,45,5,0,46,95,10,0,0,104,4,4,6,110,8,0,114,134,11,0,0,147,5,4,7,157,7,0,165,5405,564,75,53,6098,84,13,96,6194,194,7,6392,1072,70,19,15,1176,27,0,23,1197,99,6,1301,8,5,0,8,22,0,0,0,22,0,9,33,6487,636,89,76,7294,103,12,120,7410,296,21,7728,1785,174,30,9,1994,38,8,44,2040,99,0,2143,1680,186,15,10,1893,29,4,30,1924,44,6,1976,75,11,11,0,96,0,0,0,98,4,0,101,21,0,0,13,35,0,0,0,35,4,4,39,3555,371,57,30,4015,70,9,77,4101,153,8,4258,30,3,0,0,32,3,0,3,42,0,0,39,64,4,0,0,69,0,0,0,70,0,0,70,89,9,0,0,102,3,0,8,110,0,0,115,3651,381,57,34,4119,76,11,84,4210,154,8,4376,630,70,6,5
CED218,6488,366,25,6878,95,16,0,5,116,27,0,29,148,7,0,158,143,38,5,6,188,24,4,30,220,17,0,237,231,58,6,16,307,50,6,57,364,21,0,392,5524,864,138,129,6656,168,34,198,6856,382,29,7268,1787,484,71,86,2434,86,17,99,2530,489,16,3039,23,3,0,36,63,0,0,0,63,11,53,124,7338,1352,213,248,9146,248,52,299,9452,887,102,10431,1525,177,20,14,1736,41,11,54,1785,115,0,1902,1468,288,36,16,1814,28,0,34,1844,95,4,1945,90,16,13,3,124,3,0,3,124,4,0,133,18,0,0,39,65,0,0,0,64,7,7,75,3101,487,75,74,3727,73,14,90,3819,216,18,4049,49,16,5,5,76,25,0,23,103,8,0,111,75,21,0,7,106,17,9,20,129,5,0,134,126,34,4,9,179,39,4,45,226,13,0,241,3235,522,79,77,3913,115,23,133,4047,233,18,4294,829,214,45,41
CED219,5892,261,27,6182,76,16,6,0,93,17,3,18,107,13,0,123,152,29,7,5,197,13,4,19,215,7,0,220,231,44,9,6,295,26,6,34,327,21,0,346,5162,676,164,89,6098,95,26,123,6221,278,28,6525,1820,381,60,67,2333,79,15,92,2421,364,13,2791,18,9,0,25,54,0,0,0,54,0,47,98,7000,1076,223,186,8487,172,37,212,8693,636,88,9423,1204,154,23,7,1396,21,14,35,1428,79,4,1510,1341,213,34,13,1606,23,6,25,1629,61,0,1692,87,17,7,5,120,0,0,0,122,11,0,131,26,3,0,14,38,0,0,0,38,4,9,53,2655,394,71,37,3156,44,15,60,3217,163,14,3395,39,8,3,0,48,9,0,9,60,10,0,70,77,11,3,0,91,10,4,10,96,0,0,101,109,21,5,0,140,15,4,17,161,12,0,170,2771,414,70,39,3298,58,17,82,3374,175,14,3563,821,163,35,34
CED220,4237,116,0,4355,46,3,0,0,58,7,0,7,62,0,0,62,59,0,0,0,63,0,0,3,68,0,0,68,109,3,0,0,122,9,0,13,129,0,0,129,3761,447,51,44,4308,46,12,64,4367,116,0,4491,861,91,19,10,976,17,5,16,993,73,0,1068,4,0,0,11,11,0,0,0,14,0,11,21,4626,541,71,63,5297,64,21,82,5372,195,13,5584,1177,106,8,8,1303,20,4,25,1331,47,0,1379,1016,124,12,4,1151,11,0,11,1164,31,4,1199,40,7,0,0,48,0,0,0,48,0,0,48,10,0,0,9,19,4,0,4,19,0,4,22,2243,234,24,24,2526,39,4,40,2564,78,4,2655,28,9,4,0,33,3,5,5,38,0,0,40,40,0,0,0,43,0,0,3,43,0,0,44,69,9,9,0,79,0,6,5,87,7,0,93,2311,241,28,24,2598,36,6,51,2648,88,7,2745,444,58,7,9
CED221,7859,352,32,8246,125,25,3,3,154,12,0,11,169,4,0,172,187,56,3,3,247,15,0,15,266,14,0,279,312,79,7,6,400,30,0,33,433,18,0,448,6667,1184,156,99,8100,155,30,189,8292,372,32,8694,2398,590,66,102,3163,135,22,161,3322,567,25,3904,25,5,0,35,61,0,0,0,64,10,41,115,9091,1779,223,235,11330,291,55,352,11677,940,96,12712,1573,221,37,6,1832,29,9,42,1875,103,0,1984,1591,325,32,9,1964,23,5,30,1991,107,0,2093,120,19,9,0,149,0,0,0,151,9,0,154,21,4,0,21,47,0,0,3,47,4,7,59,3296,571,75,40,3986,60,16,72,4062,218,13,4288,52,18,0,0,69,5,0,7,73,9,0,82,75,17,0,0,94,11,3,15,110,12,0,122,128,37,0,0,168,15,5,18,189,18,0,206,3423,604,78,42,4152,77,16,90,4247,241,13,4495,1139,306,35,57
CED222,5642,275,13,5935,85,11,5,0,99,14,0,14,113,8,0,123,112,25,0,3,143,10,10,16,163,11,0,173,201,40,5,3,240,25,9,32,272,17,0,296,4764,850,116,55,5785,102,31,133,5921,288,13,6229,1351,362,30,41,1790,63,28,92,1882,452,12,2337,14,3,3,22,42,4,0,4,45,6,38,85,6133,1214,147,122,7617,169,56,228,7844,749,67,8656,1299,151,20,11,1470,36,7,47,1518,97,0,1613,1167,259,25,5,1447,24,4,27,1480,66,0,1542,59,11,11,0,78,0,0,0,76,9,0,85,15,0,3,17,35,0,0,0,35,4,3,40,2534,418,57,28,3033,59,10,71,3110,174,4,3284,37,5,4,0,46,9,0,9,54,3,0,57,62,9,0,5,73,8,0,7,79,5,0,83,94,16,4,5,124,11,0,16,136,10,0,145,2628,432,59,33,3153,77,13,88,3243,184,4,3427,605,170,15,28
CED223,4883,205,14,5105,23,8,0,0,34,5,0,5,40,0,0,42,33,8,0,0,38,0,5,5,46,4,0,49,62,13,0,0,77,5,5,6,81,5,0,89,4161,554,133,81,4927,30,11,43,4968,213,14,5196,667,129,28,15,844,19,4,23,865,144,0,1007,6,0,0,0,10,0,0,0,10,5,32,44,4841,686,158,99,5776,49,16,66,5844,361,47,6250,1159,124,30,8,1327,9,0,12,1339,63,0,1399,1368,224,43,18,1652,15,0,16,1665,59,0,1726,80,11,13,0,107,0,0,0,108,6,0,110,17,5,0,27,41,0,0,0,49,4,0,54,2616,373,92,48,3131,26,9,35,3157,137,0,3298,22,7,0,0,30,3,0,3,35,0,0,40,27,4,0,0,31,0,5,3,35,9,0,44,46,10,0,0,64,4,4,7,72,10,0,83,2662,386,93,50,3192,29,14,40,3229,142,5,3379,341,60,16,9
CED224,6337,154,8,6498,45,3,0,0,50,3,0,3,55,6,0,61,77,11,0,0,88,0,3,10,99,8,0,104,122,15,0,0,143,9,3,16,154,9,0,161,5641,603,108,46,6397,68,25,95,6491,162,8,6666,1089,156,30,34,1314,45,11,51,1374,172,0,1547,5,9,0,6,23,3,0,3,24,0,22,41,6741,771,132,88,7729,116,32,149,7885,337,31,8249,1497,160,16,3,1682,24,3,27,1708,50,6,1762,1695,208,26,10,1935,22,0,22,1952,52,0,2001,72,12,16,0,105,0,0,0,110,11,0,118,12,0,7,7,27,0,0,0,32,0,0,31,3277,382,66,20,3748,42,3,49,3799,111,4,3913,19,0,0,0,22,4,0,4,29,4,0,31,51,5,0,0,56,3,0,3,58,11,0,68,72,9,0,0,74,10,0,10,87,8,0,92,3350,389,69,20,3821,54,3,59,3884,122,7,4012,526,64,24,15
CED225,6622,181,12,6811,34,3,0,0,38,3,0,4,40,4,0,43,87,8,0,3,100,4,0,6,102,5,0,110,118,16,0,3,138,4,0,10,146,12,0,151,5856,670,103,45,6680,67,21,88,6763,189,12,6966,1016,142,22,16,1191,16,11,29,1214,110,6,1334,7,3,0,8,18,0,0,0,18,0,20,44,6877,820,124,75,7893,84,31,117,8007,304,36,8341,1411,175,23,3,1608,23,0,28,1633,73,0,1710,1864,232,18,10,2131,20,5,29,2152,53,0,2213,69,5,11,0,84,3,0,3,91,0,0,90,9,0,0,11,16,0,0,0,16,5,0,25,3349,418,48,27,3846,51,6,57,3899,130,0,4033,17,9,0,0,25,3,0,3,35,0,0,33,44,12,3,3,58,6,0,6,60,3,0,67,63,16,3,3,87,7,0,7,93,0,0,99,3412,437,55,29,3931,57,6,59,3995,130,0,4128,462,62,8,7
CED226,5428,181,9,5620,41,4,0,0,45,4,0,4,50,0,0,52,87,10,0,0,95,7,4,8,108,3,0,107,127,19,0,0,145,8,4,14,156,8,0,160,4759,619,61,47,5483,76,26,102,5584,195,9,5781,919,159,19,14,1118,29,7,32,1154,214,3,1364,21,3,0,19,37,0,0,0,37,4,13,51,5699,778,78,84,6639,98,33,133,6777,406,28,7204,1706,145,15,4,1869,43,3,48,1918,80,4,2004,1527,208,18,5,1761,11,3,15,1779,56,3,1841,53,12,12,0,79,3,0,3,85,0,0,85,7,3,0,20,36,3,0,3,39,0,3,46,3295,371,51,32,3753,56,15,67,3817,138,13,3967,37,5,0,0,45,7,0,7,52,0,0,52,49,0,0,0,57,0,0,0,54,4,0,61,93,7,0,0,98,10,0,10,104,4,0,115,3385,375,49,33,3848,67,15,72,3927,143,13,4081,652,71,8,10
CED227,7782,240,26,8046,92,20,0,0,114,11,0,8,127,0,0,126,163,21,5,4,190,16,3,14,208,3,0,207,249,39,6,9,306,23,3,23,331,3,0,336,6826,916,152,111,8005,79,27,106,8114,250,27,8385,1891,275,65,50,2289,57,18,77,2364,247,12,2627,22,5,0,20,55,0,0,0,55,9,50,108,8738,1203,223,179,10350,143,43,184,10531,504,81,11115,1660,162,21,12,1859,22,7,33,1887,79,6,1977,1934,282,39,11,2271,13,5,26,2293,86,5,2385,131,22,11,8,170,3,0,6,173,3,3,180,19,3,0,21,49,0,0,0,46,7,4,52,3749,470,71,50,4342,46,15,59,4402,174,16,4593,38,8,0,0,53,10,0,9,61,0,0,61,60,4,3,0,75,8,0,8,81,5,0,85,104,17,3,0,124,14,0,15,143,5,0,147,3848,489,75,55,4468,64,16,75,4541,178,16,4738,841,134,29,25
CED228,7922,340,22,8286,222,36,4,6,265,27,3,32,295,20,5,321,289,75,4,6,375,18,14,29,405,29,0,437,512,110,12,8,647,46,15,58,709,46,0,756,6815,1209,202,129,8348,220,57,276,8627,387,30,9040,2649,638,99,109,3485,147,33,176,3662,620,20,4310,39,8,0,69,113,0,0,0,116,5,78,197,9498,1852,300,302,11953,363,86,450,12404,1015,124,13547,1650,253,40,9,1951,50,11,61,2011,116,0,2131,1443,329,38,3,1817,33,10,50,1867,99,0,1965,100,25,12,0,139,3,0,3,141,6,0,147,25,0,0,24,50,0,0,0,54,10,7,66,3218,608,93,41,3961,87,26,115,4069,232,10,4317,85,25,3,3,120,25,0,25,142,16,0,153,124,22,0,0,150,18,0,13,166,11,0,175,206,49,3,3,269,37,0,40,305,21,0,333,3427,662,91,44,4228,121,30,153,4380,260,8,4647,1176,276,39,55
CED229,3798,147,8,3954,37,0,0,0,42,5,0,5,49,3,0,49,39,6,0,0,45,0,0,0,44,6,0,49,76,9,0,4,86,3,0,3,92,6,0,98,3232,468,65,51,3819,65,5,68,3891,153,8,4053,692,107,10,25,834,14,4,20,857,105,0,964,9,0,0,17,26,0,0,0,30,0,19,55,3934,576,77,92,4680,84,7,94,4780,256,30,5063,847,111,9,4,975,13,3,19,994,49,0,1044,858,175,12,3,1050,14,0,14,1071,28,4,1095,43,12,7,4,66,0,0,0,66,3,0,67,12,0,0,11,21,0,0,0,21,0,0,27,1761,301,26,22,2115,25,7,34,2145,83,4,2234,17,0,0,0,17,3,0,9,22,0,0,22,29,4,0,0,33,0,0,0,38,0,0,38,48,4,0,0,50,6,0,7,59,0,0,58,1806,303,26,22,2163,34,4,42,2202,83,4,2299,330,58,5,12
CED230,4714,188,6,4910,8,4,0,0,10,10,0,9,24,5,0,31,29,15,0,0,49,3,0,9,58,8,0,71,43,20,0,0,60,17,3,22,84,10,0,99,4050,501,99,85,4727,48,18,69,4795,205,9,5007,889,139,39,43,1111,35,10,40,1153,257,3,1415,7,0,0,10,16,0,0,0,16,3,38,60,4942,641,138,131,5860,82,25,109,5965,467,53,6486,1037,107,17,8,1169,11,3,12,1183,69,6,1256,1467,174,26,21,1681,14,0,12,1700,65,0,1758,80,12,13,0,104,0,0,0,104,8,0,113,17,3,0,31,46,0,0,0,46,4,0,52,2601,296,52,60,3000,21,6,27,3031,138,3,3176,7,0,0,0,12,7,4,11,16,13,0,32,12,5,0,4,20,3,0,4,27,4,0,29,26,6,0,0,38,10,0,13,44,14,0,60,2623,301,57,62,3039,34,9,43,3079,151,11,3234,439,94,16,20
CED231,5277,156,10,5440,31,5,0,0,36,6,0,6,44,4,0,52,59,15,6,0,78,9,0,6,89,8,0,92,94,19,4,0,119,10,0,15,131,14,0,142,4680,495,100,49,5323,70,17,82,5407,170,12,5589,858,145,37,21,1054,23,7,28,1085,126,8,1220,11,0,0,17,28,3,0,3,34,0,25,58,5553,637,134,90,6409,95,22,117,6529,291,48,6865,1248,121,18,0,1392,18,7,27,1419,65,4,1482,1243,162,17,8,1433,20,0,21,1454,28,5,1490,49,16,9,0,81,0,0,0,78,3,0,81,13,0,0,4,24,0,0,0,24,6,0,26,2563,302,46,12,2927,35,6,48,2973,100,8,3078,25,3,0,0,29,5,0,5,35,0,0,32,22,10,0,0,33,3,3,4,35,0,0,35,44,15,0,0,59,3,3,8,70,0,0,74,2610,319,48,12,2986,46,8,58,3046,101,8,3156,423,78,4,13
CED232,7518,262,23,7805,56,4,0,4,68,14,0,14,86,3,0,91,139,12,0,6,159,3,0,6,166,9,0,174,189,23,7,10,230,23,0,23,249,14,0,265,6573,842,161,98,7676,80,15,95,7769,275,23,8069,1526,196,54,56,1832,49,8,57,1894,205,9,2100,11,0,0,15,26,0,0,0,26,0,19,48,8109,1038,218,164,9536,125,21,148,9679,483,51,10210,1506,154,33,8,1699,18,6,25,1724,58,4,1792,2051,271,31,18,2370,18,4,21,2389,67,0,2456,104,14,15,0,136,4,0,4,139,11,0,154,18,0,0,38,59,3,0,3,59,0,4,64,3677,440,79,65,4264,41,6,50,4316,142,9,4463,27,12,0,0,36,4,0,4,38,0,0,44,62,5,0,4,69,9,0,6,77,7,0,83,88,18,0,0,110,12,0,14,117,3,0,125,3768,458,78,70,4370,52,11,61,4432,146,9,4591,624,93,20,26
CED233,2531,104,3,2639,34,7,4,0,44,3,0,3,50,0,0,51,50,5,0,0,56,0,6,9,67,7,5,73,89,16,4,0,105,7,4,7,116,8,5,125,2167,380,39,15,2595,37,9,49,2647,112,3,2764,484,125,19,15,633,26,12,38,674,175,5,851,3,0,0,5,12,0,0,0,12,0,14,32,2653,506,59,33,3248,69,16,85,3330,281,29,3648,628,81,7,3,722,21,3,20,744,49,0,788,430,85,3,9,531,3,4,6,536,25,0,561,23,13,4,0,38,0,0,0,38,4,0,38,8,0,0,8,10,0,0,0,10,0,0,17,1087,188,15,15,1306,25,3,26,1330,75,0,1409,18,5,0,0,18,0,0,3,25,0,0,20,27,0,0,0,28,4,3,3,34,0,0,37,45,0,0,0,46,3,3,11,60,4,0,61,1133,187,15,15,1351,30,8,36,1388,84,0,1470,179,49,10,7
CED234,6112,232,12,6363,69,9,0,0,78,11,0,11,88,7,0,90,114,15,3,8,140,15,3,21,161,10,0,169,183,22,3,8,221,23,3,30,249,14,0,263,5261,805,105,66,6239,96,26,120,6362,246,12,6623,1248,252,33,23,1557,50,15,65,1621,211,9,1838,16,6,0,16,35,0,0,0,35,0,14,51,6521,1065,137,106,7834,144,46,184,8022,460,35,8513,1337,170,23,4,1539,30,3,28,1568,99,4,1665,1666,271,24,5,1966,20,9,26,1992,60,0,2053,56,16,17,0,84,0,0,0,84,7,0,90,9,7,0,12,22,0,0,0,27,3,3,33,3076,457,62,19,3609,53,13,59,3675,167,9,3844,40,4,0,0,47,3,0,3,49,0,0,52,52,7,0,0,60,6,5,8,72,7,0,78,91,11,0,0,109,13,5,16,120,13,0,133,3170,464,64,19,3714,63,17,78,3791,177,9,3978,652,101,13,10
