POW_SA2_CODE_2021,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
202011025,8,0,0,107,62,0,0,0,0,65,71,0,0,0,0,71,81,4,3,0,0,88,89,3,8,0,0,109,60,0,7,0,0,70,47,4,0,0,0,55,35,0,0,0,0,41,5,4,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,652,25,28,9,4,715,112,0,0,0,0,112,91,0,0,0,0,96,57,0,0,0,0,60,82,3,15,0,0,94,86,3,11,4,0,96,69,7,5,0,0,84,55,0,0,7,0,65,51,5,8,0,0,71,57,0,5,0,0,63,29,0,9,3,0,44,21,0,5,5,0,22,5,0,0,0,0,7,0,0,0,4,0,5,712,18,63,24,4,810,108,0,5,0,0,120,18,0,0,6,3,23,1490,43,94,34,11,1673,70,0,0,0,0,70,254,0,4,0,0,262,252,0,14,0,0,271,249,11,20,5,0,281,219,16,6,3
202021026,0,0,0,48,35,3,0,0,0,36,33,0,0,0,0,39,32,5,10,0,0,45,35,5,3,0,0,40,26,4,3,0,0,43,33,12,0,0,0,44,19,0,0,0,0,19,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,302,28,23,3,0,359,6,0,0,0,0,6,17,0,0,0,0,18,15,0,0,0,0,20,17,0,0,0,0,16,26,0,4,0,0,32,20,3,5,0,0,34,17,5,6,9,0,28,19,3,3,3,0,37,12,4,8,3,0,28,10,0,8,0,0,19,6,6,5,0,0,17,6,0,0,0,0,10,0,0,4,0,0,5,163,21,46,26,3,254,27,0,0,4,0,34,5,0,3,3,0,18,503,52,78,32,4,667,28,0,0,0,0,27,132,0,5,0,0,133,168,5,6,0,0,172,140,10,3,0,0,155,140,11,12,0
202021027,0,0,0,100,79,0,7,0,0,91,68,5,0,0,0,74,103,10,12,0,0,123,135,3,18,0,0,161,135,17,28,0,0,180,107,9,8,0,0,125,88,3,11,4,0,105,18,8,6,0,0,29,0,0,0,0,0,6,0,0,0,0,0,7,913,49,102,9,3,1078,133,0,0,0,0,131,92,0,5,0,0,102,92,0,6,0,0,103,101,5,12,5,0,115,108,9,27,0,0,143,133,6,26,4,0,166,136,0,38,0,0,181,149,11,25,6,0,188,175,3,15,3,4,206,127,7,18,0,0,155,60,5,19,4,0,89,14,7,13,4,0,32,7,0,8,0,0,6,1327,45,199,29,16,1621,172,4,10,3,5,187,35,0,0,5,7,44,2449,97,308,49,26,2937,52,0,0,0,0,50,207,0,3,0,0,211,271,10,12,0,0,289,260,6,23,0,0,293,263,28,12,0
202021028,0,0,0,14,11,4,0,0,0,13,19,3,0,0,0,23,21,4,8,0,0,30,17,8,12,3,0,37,23,5,11,4,0,41,18,9,13,4,0,44,14,9,6,0,3,33,3,0,8,5,0,15,0,0,0,4,0,7,0,0,6,0,0,11,158,42,67,16,3,286,18,0,0,0,0,20,19,0,4,0,0,18,21,0,5,0,0,22,17,0,9,3,0,25,15,5,14,0,0,33,30,3,9,3,0,48,24,0,21,0,0,44,39,7,18,0,0,57,35,6,15,9,5,64,33,4,14,3,0,59,14,4,12,0,3,38,6,4,4,3,0,19,0,0,5,3,0,6,263,29,119,25,7,451,39,4,7,4,0,59,9,3,3,0,0,20,464,85,196,51,13,811,26,0,0,0,0,26,24,0,0,0,0,32,41,0,5,0,0,52,43,7,7,0,0,57,39,10,11,3
202021029,0,0,0,14,21,0,0,5,0,21,12,0,4,0,0,13,8,0,0,0,0,15,22,3,4,0,0,30,21,0,5,0,0,28,13,8,3,5,0,28,9,0,3,0,0,20,3,0,0,0,0,8,0,5,0,0,0,5,0,0,4,0,0,0,145,16,24,13,3,197,21,0,0,0,0,21,17,0,0,0,0,18,19,0,0,0,0,19,18,5,5,0,0,28,24,0,6,0,0,31,27,0,0,5,0,33,27,4,5,0,0,33,29,0,5,0,0,33,28,0,3,0,0,37,34,0,7,0,0,44,12,0,0,3,0,18,4,0,0,3,0,11,0,0,0,0,0,3,255,16,32,17,0,324,27,0,7,0,0,34,4,0,0,0,0,7,435,35,60,27,7,559,18,0,0,0,0,19,37,0,0,0,0,40,72,0,3,0,0,80,71,3,4,5,0,91,68,9,3,0
202021030,3,0,0,106,59,5,3,0,0,68,69,3,4,0,0,88,77,11,14,4,0,106,105,12,10,4,0,132,114,12,9,0,0,135,103,10,4,4,0,116,50,5,15,4,0,78,17,4,0,3,0,30,3,0,0,0,0,8,0,0,0,0,0,0,774,67,71,17,5,935,135,0,0,0,0,135,113,0,5,0,0,121,81,0,0,0,0,82,76,0,11,6,0,95,111,7,15,6,0,137,102,10,16,5,0,140,137,5,23,3,0,168,122,7,15,4,0,148,123,11,14,3,0,150,99,15,17,3,0,137,40,4,6,5,0,57,19,3,12,8,0,37,0,0,11,6,0,19,1159,60,143,49,13,1417,154,4,15,10,0,185,33,0,0,0,4,47,2116,127,233,82,24,2575,54,0,0,0,0,54,171,0,5,0,0,177,253,5,7,0,0,266,203,17,17,0,3,241,196,24,24,0
202021031,0,0,0,47,28,0,0,0,0,24,24,3,5,0,0,33,47,10,11,0,0,62,51,8,9,0,0,74,46,8,12,0,0,72,46,4,10,6,0,62,24,3,0,4,0,29,6,5,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,6,338,48,48,11,3,448,109,0,0,0,0,111,48,0,0,0,0,52,33,0,0,0,0,32,52,0,8,0,0,56,46,9,8,0,0,59,58,0,18,3,0,78,77,9,11,0,0,100,69,8,13,6,0,98,54,0,10,3,0,71,46,5,0,0,0,54,16,5,9,0,0,27,5,0,6,0,0,17,3,0,4,0,0,7,616,44,88,14,8,772,66,4,5,0,3,82,15,0,0,0,0,17,1035,98,146,27,11,1317,15,0,0,0,0,15,54,0,0,0,0,58,76,4,5,0,0,91,76,4,10,0,0,92,73,16,10,0
202031032,0,0,0,28,16,0,3,0,0,22,14,0,3,0,0,17,16,0,3,0,0,20,21,3,0,0,0,25,11,0,3,4,0,20,13,0,9,3,0,28,3,0,0,3,0,8,7,5,3,0,0,13,0,0,0,5,0,3,0,0,0,0,0,0,143,15,30,14,3,203,18,0,0,0,0,18,7,0,0,0,0,12,4,0,0,0,0,4,14,0,0,0,0,19,9,4,3,0,0,16,13,5,6,0,0,21,17,3,0,0,0,18,18,0,3,0,0,24,18,0,5,6,0,25,10,4,0,5,0,16,8,3,3,4,0,17,0,0,3,3,0,5,0,0,5,4,0,9,136,19,24,18,0,200,22,3,0,3,0,30,9,0,0,0,0,14,308,32,57,35,7,436,19,0,0,0,0,19,72,0,0,0,0,72,133,0,4,0,0,136,118,13,12,0,0,137,124,14,7,0
202031033,0,0,0,33,21,6,0,0,0,29,9,0,4,0,0,17,24,5,5,0,3,42,33,6,3,4,0,45,31,3,12,5,0,55,40,10,9,3,0,64,26,3,12,10,0,52,14,8,8,8,0,34,0,0,5,5,0,7,0,0,5,3,0,10,268,47,62,42,9,422,45,0,0,4,0,46,27,0,0,0,0,24,23,0,0,5,0,33,37,0,3,3,3,50,32,0,6,6,0,49,33,5,3,0,0,45,41,6,0,3,0,51,46,4,6,3,0,54,49,0,8,5,0,70,54,3,10,4,0,72,23,6,7,4,0,34,8,5,12,5,0,32,0,0,3,4,0,7,414,31,62,56,11,565,45,3,4,4,0,59,18,0,5,13,6,38,738,74,141,112,24,1082,17,0,0,0,0,18,66,3,7,3,0,78,103,4,16,0,0,118,97,12,11,3,0,120,73,15,19,6
203011034,0,0,0,52,41,4,4,0,0,52,30,5,0,0,0,34,37,6,4,0,0,45,39,10,4,0,0,54,42,0,0,0,0,49,18,6,4,0,0,23,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,324,26,21,3,0,375,68,0,0,0,0,66,43,0,0,0,0,44,46,0,0,0,0,52,50,0,8,7,0,59,76,3,7,3,0,93,60,3,7,0,0,69,33,5,6,0,0,47,30,0,6,0,0,41,30,0,0,0,0,41,28,4,3,0,0,29,13,0,0,3,0,18,0,0,0,0,0,7,0,0,0,0,0,5,478,23,49,12,3,568,38,0,6,0,3,47,12,0,0,0,0,12,852,51,73,21,7,1005,27,0,0,0,0,27,81,0,3,0,0,80,93,4,4,0,0,98,92,18,12,0,0,124,75,17,6,0
203011035,4,0,0,28,13,4,4,0,0,21,20,0,9,4,0,35,20,6,6,0,0,29,22,6,0,0,0,27,24,11,9,0,0,40,15,9,6,0,0,25,6,0,6,0,0,18,3,4,0,6,0,8,0,0,0,3,0,6,0,0,0,4,0,4,177,36,33,16,0,269,33,0,0,0,0,38,30,0,0,0,0,31,15,0,3,0,0,18,19,10,4,7,0,34,16,3,7,0,0,30,29,0,6,0,0,40,18,0,7,3,0,32,30,3,15,0,0,52,22,6,3,0,0,33,19,3,0,0,0,27,5,0,3,4,0,10,0,0,3,4,0,11,0,0,0,5,0,3,241,28,54,33,0,358,26,4,10,4,0,39,7,0,0,0,0,13,450,68,88,53,12,674,27,0,0,0,0,27,59,3,0,0,0,61,61,8,9,0,0,77,63,8,13,0,4,92,60,17,10,9
203011036,0,0,0,19,12,0,3,0,0,12,16,0,0,0,0,15,21,3,4,0,0,20,17,5,4,0,0,24,13,7,3,0,0,30,19,8,5,5,0,36,8,3,5,9,0,26,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,158,33,29,14,3,235,36,0,0,0,0,39,35,0,0,0,0,38,17,0,0,0,0,17,23,0,8,0,0,29,22,4,7,3,0,42,35,8,10,5,0,51,31,4,12,3,3,49,31,0,9,3,0,51,51,5,10,0,0,67,31,3,8,6,0,51,13,0,12,8,0,29,0,0,6,6,0,16,0,0,0,7,0,7,334,27,86,39,5,487,39,0,4,4,0,51,9,0,0,8,0,16,534,62,120,61,7,793,20,0,0,0,0,20,80,0,4,0,0,83,50,10,4,0,0,60,52,10,5,0,0,73,46,13,10,3
203021037,7,0,0,164,104,14,10,0,0,128,83,5,3,5,0,98,83,15,8,0,0,105,95,5,8,0,0,119,107,5,11,0,0,120,97,5,8,0,0,106,69,3,4,0,0,78,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,919,57,62,5,0,1043,263,0,0,0,0,259,203,0,7,0,0,206,140,5,6,0,0,153,157,10,34,4,0,198,177,6,22,0,0,201,158,8,13,4,6,180,149,8,20,4,0,189,149,5,20,0,0,176,160,0,14,3,0,181,112,9,11,0,0,130,58,6,5,0,0,65,6,4,10,0,0,17,0,0,0,0,0,3,1725,55,154,21,8,1968,193,4,23,3,0,223,39,0,0,4,3,49,2874,121,235,27,18,3279,42,0,0,0,0,43,213,0,3,0,0,212,269,14,15,0,0,294,226,31,34,0,0,292,193,27,20,7
203021039,11,0,3,1312,1132,21,17,0,0,1173,1056,22,30,0,7,1115,982,24,22,3,3,1033,1099,53,21,0,0,1179,1032,40,21,4,4,1100,822,23,13,5,0,867,480,12,20,0,0,513,122,9,3,0,0,136,16,6,0,0,0,27,5,0,0,0,0,4,8716,232,159,12,20,9147,507,0,0,0,0,505,947,0,8,0,0,967,835,0,16,4,0,857,931,20,30,9,0,991,1062,22,37,4,0,1128,1062,15,31,5,0,1119,973,28,20,7,3,1025,827,26,36,13,0,901,850,15,33,9,0,900,644,20,24,6,3,696,284,14,11,0,3,312,79,10,7,6,0,99,17,0,0,0,0,24,9012,177,264,64,16,9535,1544,9,34,6,16,1609,176,7,5,9,21,216,19457,424,466,93,67,20503,208,0,0,0,0,207,1305,12,7,0,3,1329,2566,33,30,0,6,2642,2516,96,68,0,4,2679,2452,135,81,3
203021040,6,0,0,174,142,5,9,0,0,157,109,6,10,4,0,134,103,10,6,0,0,122,143,14,15,0,0,175,118,17,18,0,0,149,83,10,6,0,0,99,54,0,5,0,0,63,20,0,0,0,0,20,5,0,0,0,0,4,3,0,0,0,0,3,1090,64,78,13,4,1246,231,0,0,0,0,230,238,0,5,0,0,240,135,0,13,0,0,152,131,11,34,5,0,175,176,11,27,5,0,222,175,15,15,7,3,207,162,7,23,0,0,197,126,21,19,3,0,165,153,10,22,4,0,193,119,7,10,4,0,138,48,8,11,0,0,65,10,7,3,0,0,14,0,0,0,0,0,6,1702,94,183,32,3,2002,178,4,16,5,0,204,32,3,0,0,4,45,2996,160,277,47,18,3504,41,0,0,0,0,42,228,0,6,0,0,236,332,8,26,3,0,367,295,32,24,6,3,351,248,53,31,10
203021042,3,0,0,233,193,5,3,0,0,200,204,7,0,0,0,210,212,9,13,0,0,232,246,10,10,0,0,261,193,8,9,0,0,210,148,5,11,0,0,162,70,8,8,0,0,88,23,3,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,1643,56,51,5,5,1762,124,0,0,0,0,129,185,0,5,0,0,190,139,0,13,0,0,150,175,9,9,3,0,199,236,5,19,6,0,267,207,11,23,5,0,244,185,7,22,9,0,217,145,8,13,0,0,166,140,16,17,0,0,173,108,4,15,3,0,130,51,4,7,4,0,63,21,5,6,0,0,38,4,0,4,0,0,7,1713,71,144,38,4,1971,216,0,7,0,0,230,41,0,0,0,3,45,3616,129,203,51,12,4015,34,0,0,0,0,34,226,4,3,0,0,232,437,13,8,0,4,463,421,25,11,6,0,460,466,37,21,0
203021043,0,0,0,196,142,5,4,5,0,159,139,14,7,0,0,160,149,11,8,5,0,170,184,6,5,0,3,203,157,12,0,0,0,173,128,6,10,0,0,142,58,4,3,0,0,64,10,0,0,0,0,17,3,0,6,0,0,7,0,0,0,0,0,0,1314,61,54,16,4,1455,188,0,0,0,3,192,189,0,3,5,0,197,122,0,8,3,0,136,116,6,10,0,0,135,130,6,20,6,3,162,118,8,12,0,0,139,115,14,14,7,0,149,98,12,12,3,5,125,77,12,11,5,0,104,58,10,11,4,0,80,21,5,4,0,0,33,5,0,5,4,0,12,0,0,0,0,0,0,1235,56,116,38,12,1457,192,5,11,3,0,211,37,0,3,0,3,50,2780,127,183,54,20,3169,93,0,0,0,0,93,362,0,9,0,4,372,566,15,13,0,0,600,575,24,22,0,0,623,525,45,28,0
203021044,0,0,0,43,41,0,3,0,0,42,32,0,5,0,0,37,29,4,3,0,0,34,39,9,9,0,0,49,37,0,3,0,0,40,41,3,4,0,0,47,16,3,0,0,0,19,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,327,25,27,0,0,380,153,0,0,0,0,157,102,0,3,0,0,111,40,0,4,0,0,47,62,0,10,0,0,80,53,0,10,5,0,69,39,5,9,0,0,53,51,0,16,0,0,70,51,0,10,0,0,69,54,3,3,0,0,65,43,0,8,4,0,53,16,0,0,0,0,15,9,3,3,0,0,14,0,0,0,0,0,5,677,19,75,19,5,799,74,7,0,4,0,78,9,0,7,0,0,18,1087,46,104,26,10,1270,31,0,0,0,0,27,65,0,9,0,0,76,97,7,4,0,0,109,73,18,3,0,0,99,69,15,6,0
203021045,4,0,0,136,84,3,4,0,0,93,76,0,0,0,0,82,75,6,5,3,0,90,74,9,3,0,0,88,105,5,10,0,0,122,85,11,9,0,0,104,45,10,3,0,0,51,15,0,0,0,0,21,0,0,4,0,0,3,0,0,0,0,0,0,778,47,40,15,4,877,149,0,0,0,0,149,106,0,0,0,0,115,103,0,7,0,0,110,97,0,9,3,0,109,113,3,7,3,0,127,96,8,10,3,0,109,112,7,9,3,0,136,118,6,11,0,0,134,93,7,5,0,0,106,83,5,4,11,0,102,52,3,10,4,0,71,7,0,3,0,0,12,7,6,3,0,0,7,1125,44,83,34,4,1293,114,3,4,0,0,126,27,4,5,3,5,39,2048,102,130,47,13,2331,84,0,0,0,0,84,256,4,3,0,0,267,358,15,20,0,3,394,292,23,16,0,5,344,271,35,25,3
203021046,4,0,0,142,94,5,7,0,0,114,81,13,0,0,0,92,94,9,8,0,0,109,143,11,10,3,0,165,102,16,11,0,0,118,80,7,3,0,0,95,45,4,3,0,5,57,11,5,3,0,0,17,0,3,0,0,0,0,0,0,0,3,0,6,893,78,51,8,5,1036,142,0,0,0,0,145,150,0,3,0,0,154,90,0,12,0,0,103,109,4,17,0,0,131,142,6,15,0,0,171,142,9,26,0,0,178,129,13,16,3,0,161,123,7,14,6,0,159,107,0,18,0,0,134,94,11,13,0,0,114,40,5,9,0,0,55,13,0,0,0,0,19,0,0,0,0,0,3,1283,66,156,18,14,1529,140,7,17,6,0,163,18,0,0,0,0,25,2343,154,219,25,16,2757,55,0,0,0,0,55,235,0,0,0,0,241,304,15,14,0,0,323,255,31,27,0,0,307,210,58,15,0
203021047,5,0,0,451,397,3,3,0,0,407,291,11,7,0,0,312,267,13,4,0,0,278,299,18,8,0,0,326,259,10,5,4,0,276,212,16,7,0,0,233,125,6,0,0,0,140,32,0,0,0,0,41,5,7,0,0,0,8,0,0,0,0,0,0,2575,91,48,10,3,2732,86,0,0,0,0,90,202,0,3,0,0,207,203,0,5,0,0,214,235,0,9,0,0,247,273,4,7,0,0,294,252,5,12,4,0,271,241,9,9,0,0,254,211,12,15,7,5,246,219,7,9,4,0,241,172,10,13,7,0,194,69,9,5,5,0,82,28,4,5,4,0,39,5,0,0,0,0,7,2197,67,83,29,4,2384,321,9,12,3,0,349,53,0,0,7,3,64,5153,167,144,45,15,5530,87,0,0,0,0,85,587,4,8,0,0,603,1044,16,19,0,5,1085,1016,44,31,0,4,1097,841,70,41,4
203021485,3,0,0,46,29,0,0,0,0,33,22,0,0,0,0,28,30,0,5,0,0,36,25,0,0,0,0,28,25,0,0,0,0,30,22,0,3,0,0,21,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,4,15,0,0,248,12,0,0,0,0,12,43,0,4,0,0,39,28,0,0,0,0,32,31,4,9,0,0,43,27,5,6,0,0,37,24,0,9,0,0,36,36,3,0,0,0,36,36,0,0,0,0,38,28,0,0,0,0,33,20,0,8,0,0,28,11,0,3,5,0,15,3,0,0,0,0,3,0,0,0,0,0,0,299,11,41,9,0,358,29,0,6,3,0,38,7,0,0,0,0,7,565,17,60,11,0,655,9,0,0,0,0,9,44,0,5,0,3,49,77,10,9,0,0,99,66,11,12,0,0,91,51,13,14,0
203021486,0,0,0,122,104,0,4,0,0,106,79,6,7,0,0,84,110,4,5,0,0,115,122,4,6,0,0,133,127,4,0,0,0,136,91,3,6,0,0,98,72,0,3,0,0,70,4,6,0,0,0,7,6,4,0,0,0,9,0,0,0,0,0,0,937,26,23,0,3,991,200,0,3,0,0,201,138,0,0,0,0,139,93,3,10,0,0,106,95,3,11,0,0,104,112,5,3,0,4,118,122,7,9,0,0,137,109,3,0,3,0,119,81,3,0,0,0,89,93,6,4,4,0,110,79,0,8,0,0,97,40,0,7,0,0,46,9,0,6,0,0,10,3,0,0,6,0,3,1177,37,59,16,8,1285,134,0,10,0,4,152,34,0,0,0,8,41,2276,63,89,19,19,2465,51,3,0,0,0,55,280,3,5,0,3,288,436,16,9,0,3,467,454,12,11,0,4,479,410,22,19,3
203021487,4,0,0,205,132,8,7,0,0,146,105,11,4,3,0,121,100,7,6,0,0,110,108,9,5,3,0,132,100,11,10,0,0,117,83,4,8,0,0,102,56,0,0,0,0,59,17,5,0,0,0,22,5,0,0,0,0,5,0,0,0,0,0,0,1010,63,51,13,3,1147,465,0,3,0,5,471,383,0,5,0,0,394,172,3,8,0,0,190,185,3,20,3,0,215,187,6,20,4,0,213,147,12,21,9,0,187,143,10,16,4,0,171,139,12,11,0,0,165,144,10,17,8,0,166,128,4,13,0,0,147,49,0,7,0,0,57,4,5,3,0,0,15,8,0,0,0,0,8,2153,63,152,27,5,2398,227,3,13,9,5,257,42,0,4,3,7,58,3435,127,227,44,20,3851,86,4,0,0,0,86,312,10,7,0,0,327,408,19,20,0,0,447,345,36,24,4,0,415,275,46,21,4
203021488,3,0,0,64,66,0,0,0,0,71,38,4,5,0,0,43,49,0,3,0,0,50,57,0,0,0,0,61,66,0,3,0,0,74,34,5,6,0,0,45,30,0,0,0,0,31,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,477,11,21,5,3,515,122,0,0,0,0,120,112,0,3,0,0,115,63,0,3,0,0,66,67,0,5,8,0,75,63,5,5,5,0,68,75,0,3,0,0,76,82,4,0,0,0,84,70,0,3,0,3,78,60,3,6,0,0,66,55,0,3,0,0,61,20,5,0,0,0,25,5,0,0,0,0,11,4,0,0,0,0,4,787,18,30,10,0,855,82,0,5,0,0,88,24,0,0,0,0,27,1368,31,53,15,4,1481,36,0,0,0,0,36,139,0,0,0,0,140,214,8,10,0,0,231,212,12,12,0,0,238,204,17,9,0
203031048,0,0,0,59,46,0,3,0,0,54,43,6,5,0,0,58,71,0,8,0,0,88,63,10,3,5,0,86,51,9,11,0,0,71,56,5,10,0,0,70,35,5,4,0,0,40,8,0,0,0,0,10,0,0,3,0,0,5,0,0,0,0,0,0,490,39,49,10,4,588,99,0,0,4,0,102,91,0,6,0,0,90,54,0,9,0,0,64,62,4,13,0,0,82,95,4,11,0,0,118,77,8,19,0,0,102,80,0,14,0,0,95,69,4,11,0,0,84,83,4,17,0,0,109,57,8,14,4,0,87,19,0,7,4,0,28,6,4,5,3,0,17,3,0,0,3,0,10,790,32,125,24,0,976,86,3,10,3,0,105,17,0,0,0,0,24,1389,75,184,40,4,1694,27,0,0,0,0,23,113,0,0,0,0,112,143,10,12,0,0,158,116,15,19,0,0,157,117,28,19,6
