POW_SA2_CODE_2021,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000_3499_Mng,CL_nfd_3000_3499_Pro,CL_nfd_3000_3499_TecTW,CL_nfd_3000_3499_CoPSW,CL_nfd_3000_3499_ClAW,CL_nfd_3000_3499_SWks,CL_nfd_3000_3499_MaOpDv,CL_nfd_3000_3499_Lab,CL_nfd_3000_3499_IDNS,CL_nfd_3000_3499_Tot,CL_nfd_3500mo_Mng,CL_nfd_3500mo_Pro,CL_nfd_3500mo_TecTW,CL_nfd_3500mo_CoPSW,CL_nfd_3500mo_ClAW,CL_nfd_3500mo_SWks,CL_nfd_3500mo_MaOpDv,CL_nfd_3500mo_Lab,CL_nfd_3500mo_IDNS,CL_nfd_3500mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot
206041509,0,0,0,4,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,10,0,3,7,0,3,3,0,0,0,18,0,4,0,0,8,0,0,0,0,14,9,7,0,0,3,0,0,0,0,24,0,10,4,0,4,0,0,0,0,23,5,9,0,0,9,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,33,42,9,11,26,9,0,5,3,143,0,0,0,0,3,0,0,0,0,3,0,4,0,5,0,0,0,0,0,6,0,0,0,4,0,3,0,0,0,10,0,4,0,6,4,4,0,0,0,21,0,4,10,3,0,0,0,3,0,22,0,5,11,0,5,6,0,0,0,31,3,4,3,22,10,0,0,3,0,51,3,3,12,20,19,0,0,6,3,79,7,19,30,20,33,8,0,0,5,127
206041510,0,4,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,3,0,0,0,7,0,0,3,0,3,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,7,16,22,3,0,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,5,0,0,0,0,13,0,0,0,8,0,0,0,0,0,10,0,0,5,6,0,0,0,11,0,25,0,5,10,3,19,3,0,3,0,47,8,0,17,0,10,7,4,9,0,60,8,7,28,19,12,4,4,6,0,88
206051128,0,0,0,8,0,0,0,3,0,11,0,0,4,3,5,0,0,0,0,14,6,9,5,5,4,0,0,0,0,30,4,7,4,6,8,0,0,0,0,25,4,15,0,0,4,0,0,0,0,20,3,5,0,0,0,3,0,0,0,24,0,7,0,5,5,0,0,0,0,13,4,0,0,0,0,0,0,0,0,9,9,9,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,36,48,8,22,44,23,0,11,4,188,0,4,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,11,0,0,5,3,0,0,3,0,0,11,0,0,4,9,3,4,0,0,0,21,4,0,6,11,3,0,0,6,0,35,0,3,7,14,15,5,0,6,0,50,0,7,16,26,18,11,0,7,0,91,8,6,29,21,34,8,0,13,0,118,28,20,52,27,37,19,5,14,7,196
206051129,0,0,0,7,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,4,8,8,7,3,0,3,0,41,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,9,8,0,0,0,0,0,20,5,3,9,10,3,4,0,0,0,32,3,5,25,6,0,8,0,8,0,56,0,0,21,3,3,0,0,0,0,31
206051130,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,0,0,0,7,0,0,4,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,8,16,12,11,0,4,0,74,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,4,6,0,0,0,0,0,0,13,0,0,4,3,4,0,0,0,0,13,3,3,5,12,5,6,0,0,0,39,10,0,15,13,5,4,0,5,0,49,5,0,16,19,6,6,0,4,0,67,14,3,35,12,11,7,0,3,0,82
206051134,0,0,4,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,7,10,10,0,0,0,51,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,9,4,0,0,4,0,0,0,3,0,10,0,0,8,0,0,0,0,3,0,17,0,0,10,7,0,5,0,3,0,30,3,0,9,6,0,0,0,0,0,33,3,0,24,13,4,3,0,4,0,61,9,0,35,7,3,0,0,0,0,54
206051511,0,0,0,0,3,6,4,8,0,22,0,0,4,7,11,3,6,3,0,32,10,4,6,5,20,5,13,12,0,76,6,6,13,6,13,3,9,5,0,47,13,8,11,0,12,7,0,10,0,58,13,10,9,0,3,6,0,4,0,43,23,14,9,0,8,9,3,12,3,89,8,0,0,0,3,0,0,3,0,16,12,6,0,0,0,0,4,4,0,26,0,0,0,0,0,0,0,0,0,0,79,54,58,16,79,34,40,55,11,434,9,0,7,0,3,0,0,0,0,20,0,0,4,0,0,0,0,0,0,9,0,0,5,0,0,3,3,3,0,25,4,5,5,3,0,8,12,12,0,46,4,3,13,0,7,7,16,14,0,54,3,0,22,10,26,13,16,14,3,106,11,12,54,16,30,10,26,31,4,194,21,12,122,13,51,28,57,49,7,352,35,30,244,23,106,32,81,75,14,646
206051512,0,0,3,0,9,0,0,0,0,18,6,3,0,7,5,3,0,4,0,34,7,6,3,7,16,4,0,0,5,42,6,9,4,11,5,3,0,0,0,28,4,8,6,3,4,4,0,3,0,32,4,7,0,0,8,0,0,0,0,24,11,15,10,0,4,8,0,0,0,41,3,0,0,0,5,0,0,0,0,12,13,6,0,0,4,5,0,0,0,26,0,0,0,0,0,0,0,0,0,4,62,55,26,33,69,29,4,9,6,287,0,0,3,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,10,0,3,3,0,0,0,0,3,0,14,0,3,8,16,0,7,0,7,3,40,3,0,10,11,13,5,0,16,0,53,3,4,18,27,15,9,0,18,0,91,6,8,34,30,21,14,0,16,4,131,13,14,42,40,56,11,10,15,3,199,32,24,55,28,79,25,8,7,3,262
206051513,0,0,0,6,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,11,0,0,0,0,0,3,0,0,0,8,4,0,0,4,4,4,0,0,0,17,4,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,20,10,3,14,11,9,0,0,7,83,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,3,0,7,4,0,0,0,0,20,0,7,5,4,3,0,3,0,0,19,3,0,10,8,7,0,0,5,0,31,0,8,12,14,5,4,0,3,0,47,3,4,19,15,10,9,0,0,4,70,10,9,33,12,22,3,0,6,0,98
206051514,0,0,0,3,0,4,0,0,0,8,5,3,5,9,4,6,0,0,0,29,0,0,0,0,3,3,0,0,0,15,5,7,0,0,7,0,0,0,0,15,0,3,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,12,4,0,0,0,3,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,18,21,9,26,28,18,0,6,4,136,0,0,0,0,0,0,0,5,0,7,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,4,7,0,3,0,5,0,25,0,3,10,11,5,0,3,3,0,27,0,0,15,21,4,8,0,14,0,62,9,3,17,41,6,6,5,8,5,84,11,6,23,41,10,4,0,8,0,102,19,14,39,39,23,7,0,9,0,146
206061135,3,0,4,7,3,0,0,0,0,15,0,0,5,0,0,0,0,0,0,7,0,0,0,10,3,3,0,0,0,20,0,0,0,0,5,0,0,0,0,6,0,0,0,0,3,3,0,0,0,14,0,0,3,0,3,4,0,0,0,8,3,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,23,0,12,19,22,34,5,3,0,120,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,4,0,12,0,0,4,0,0,3,0,4,0,19,3,0,7,5,0,4,0,5,0,21,0,3,7,11,4,9,0,0,0,35,3,0,20,17,11,4,3,0,0,65,5,0,44,25,4,6,0,0,3,97,11,0,43,13,13,7,4,7,0,104
206061136,0,0,0,4,5,0,0,6,0,13,6,0,0,6,3,0,0,0,3,18,4,0,0,0,0,11,0,0,0,16,3,0,0,0,3,0,0,0,0,12,6,0,5,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,9,5,0,0,0,6,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,32,15,12,19,28,21,3,12,4,151,0,0,4,0,4,0,0,0,0,11,0,0,0,5,0,0,0,3,0,13,0,0,4,5,5,0,0,5,0,20,5,0,4,14,0,8,0,5,0,35,5,0,12,11,5,8,0,10,3,54,3,6,17,25,14,11,0,7,0,88,8,3,43,38,14,15,0,8,5,125,7,8,84,31,22,14,4,7,0,180,21,7,75,24,20,14,0,0,0,163
206061138,0,0,0,0,0,0,0,0,4,7,0,0,0,7,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,11,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,7,10,8,17,10,19,0,6,6,91,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,8,0,0,7,7,0,5,0,5,0,21,4,0,13,10,4,5,0,5,0,34,0,0,18,9,3,5,0,9,0,45,0,0,31,13,5,4,0,9,0,74,11,3,39,12,14,6,0,20,0,105
206061515,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,12,0,3,0,0,4,0,0,0,0,22,0,3,3,0,9,0,0,0,0,15,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,4,0,0,0,8,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,16,22,7,15,22,19,0,4,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,6,5,4,5,0,0,0,13,0,0,0,8,0,0,0,0,0,11,0,0,0,10,6,6,0,4,0,21,0,0,7,14,3,3,0,9,0,44,4,0,20,18,0,11,0,7,0,52,4,3,31,22,4,6,0,6,0,72,11,5,26,10,3,12,4,0,0,83
206061516,0,0,0,6,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,11,4,3,0,3,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,17,3,0,0,7,0,0,0,0,0,9,0,3,0,0,5,0,0,0,0,10,0,4,0,0,0,5,0,0,0,11,4,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,12,13,13,18,12,0,8,4,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,4,4,0,6,0,3,0,18,0,0,9,3,0,8,0,6,0,26,0,3,5,9,5,10,0,4,0,35,3,0,31,12,3,0,0,6,0,57,7,0,27,8,16,6,5,4,0,73,24,9,36,7,19,15,0,4,0,113
206071139,0,0,0,0,0,0,0,0,0,6,0,0,0,3,12,0,5,0,0,14,3,5,0,6,13,0,0,0,0,26,0,5,3,0,5,0,0,0,0,18,0,0,0,4,0,0,0,3,0,11,0,0,0,0,5,0,0,0,0,11,12,6,4,0,4,6,0,0,0,27,3,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,28,30,12,12,30,10,6,10,0,138,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,5,4,0,0,4,0,0,8,0,0,9,8,7,5,0,0,0,20,0,3,5,4,3,0,4,3,0,27,5,3,14,14,7,5,4,8,0,59,0,7,25,11,13,6,11,7,0,83,13,11,38,8,19,10,19,7,0,129,12,16,43,8,39,6,7,10,0,142
206071140,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,4,9,5,6,3,0,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,7,0,0,0,5,5,4,0,0,0,15,0,0,5,5,0,3,0,0,0,18,0,0,11,4,0,0,0,0,0,22,6,0,21,0,0,6,0,0,0,34,3,3,14,6,3,3,0,4,0,36
206071141,0,4,0,3,7,3,0,0,0,18,0,0,0,0,9,0,4,0,0,16,3,3,0,0,0,0,0,0,0,16,8,4,0,0,3,0,0,0,0,16,4,0,0,0,3,0,0,0,0,11,0,4,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,26,25,13,7,30,17,3,5,5,130,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,5,5,3,0,0,0,0,0,15,3,0,0,8,0,0,0,0,0,22,6,0,4,11,4,3,0,9,0,32,0,5,22,20,7,3,4,19,3,75,8,5,27,22,11,8,3,10,5,87,7,8,43,25,20,8,7,19,4,140,32,24,78,27,36,15,7,12,0,230
206071142,0,0,0,6,7,6,0,0,0,24,0,0,4,7,3,0,0,0,0,19,4,3,5,7,5,4,4,3,0,33,3,0,4,7,9,0,0,0,0,29,4,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,24,38,34,20,0,6,0,163,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,5,12,0,0,3,6,0,27,0,4,9,14,0,7,0,5,4,36,0,0,13,20,4,6,0,6,0,50,0,4,26,23,13,14,4,6,4,92,6,0,28,34,14,11,8,15,0,116,13,15,73,51,27,7,5,14,3,206,12,24,93,41,24,10,6,10,0,226
206071143,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,13,11,0,7,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,3,0,3,6,9,5,0,3,0,27,7,4,5,16,0,3,7,3,0,35,0,0,15,16,9,3,0,3,0,47,6,4,24,15,0,3,9,3,0,68,8,0,22,9,7,0,10,0,0,61
206071145,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,11,3,0,4,0,42,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,5,0,9,0,0,0,7,4,0,0,0,0,14,0,0,4,3,0,3,0,0,0,12,3,0,3,18,3,3,0,0,0,31,4,5,3,18,6,7,9,6,0,67,0,3,19,26,5,3,0,6,0,69,3,8,33,22,12,9,4,7,0,94
206071517,0,4,0,9,9,0,0,0,0,19,4,4,7,9,5,3,0,0,3,29,3,9,3,0,11,4,0,0,0,34,8,3,3,0,12,4,0,0,4,40,9,6,0,0,9,5,0,0,0,37,0,7,0,0,3,3,0,0,0,29,16,20,5,3,8,7,0,0,0,60,12,3,3,0,0,3,0,0,0,23,13,3,0,0,0,7,0,0,0,29,0,0,3,0,0,0,0,0,0,3,72,70,31,26,62,48,9,12,9,334,0,0,0,5,0,0,0,0,0,11,3,0,4,3,0,3,0,0,0,8,0,0,6,3,0,4,0,6,0,24,0,4,7,7,3,0,0,9,0,35,5,0,14,11,12,8,3,7,0,60,3,5,20,31,7,7,0,9,0,86,9,10,42,22,20,17,8,13,0,142,13,13,77,25,31,21,6,9,3,188,38,32,122,24,76,31,9,17,0,336
206071518,0,3,0,6,5,0,0,4,0,16,3,3,0,3,11,3,3,3,0,34,0,0,5,4,10,3,5,0,0,29,0,3,0,0,8,5,0,5,4,30,5,9,4,0,8,0,0,0,0,19,3,0,0,0,5,3,0,0,0,13,6,3,0,0,0,0,0,0,5,17,0,0,0,0,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,22,23,13,20,53,24,7,25,9,186,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,6,0,8,0,32,0,0,6,13,5,10,0,6,0,41,0,4,13,12,9,5,0,9,4,49,0,3,6,20,17,15,0,9,0,82,3,5,21,23,32,19,4,7,0,111,3,8,44,41,38,5,10,24,4,180,15,10,74,49,47,16,16,17,4,240
207011146,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,4,12,5,0,0,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,4,0,3,0,11,0,0,4,7,0,0,0,0,0,13,0,3,3,16,5,0,0,0,0,27,0,0,5,13,4,7,0,0,0,36,0,0,17,8,3,0,0,8,0,41,4,0,12,6,7,0,0,0,0,35
207011147,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,15,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,17,22,10,0,5,0,63,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,0,0,3,7,0,0,0,0,0,13,0,0,0,12,0,5,0,3,0,25,0,0,0,8,5,4,0,8,0,23,5,0,9,11,8,4,0,5,0,43,5,0,21,20,3,4,0,0,0,66,6,0,24,23,11,0,0,3,0,68,8,4,25,24,13,5,3,7,0,83
207011148,0,3,0,0,0,0,0,0,0,10,0,0,0,3,0,4,0,0,0,3,0,0,0,5,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,14,11,10,0,5,4,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,10,0,0,4,13,0,5,0,0,0,17,0,0,0,5,0,5,0,7,0,19,0,6,14,12,4,5,0,0,0,39,8,0,21,5,3,0,0,0,0,31,3,0,12,11,0,3,0,0,0,42,6,0,24,13,10,6,0,3,0,55
