POW_SA2_CODE_2021,Lab_3500mo_A_35_44,Lab_3500mo_A_45_54,Lab_3500mo_A_55_64,Lab_3500mo_A_65_74,Lab_3500mo_A_75ov,Lab_3500mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000_3499_A_15_19,OIDNS_3000_3499_A_20_24,OIDNS_3000_3499_A_25_34,OIDNS_3000_3499_A_35_44,OIDNS_3000_3499_A_45_54,OIDNS_3000_3499_A_55_64,OIDNS_3000_3499_A_65_74,OIDNS_3000_3499_A_75ov,OIDNS_3000_3499_T,OIDNS_3500mo_A_15_19,OIDNS_3500mo_A_20_24,OIDNS_3500mo_A_25_34,OIDNS_3500mo_A_35_44,OIDNS_3500mo_A_45_54,OIDNS_3500mo_A_55_64,OIDNS_3500mo_A_65_74,OIDNS_3500mo_A_75ov,OIDNS_3500mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54
202011025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,67,95,68,62,56,19,3,439,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9,0,3,4,5,0,6,0,0,6,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,4,13,15,6,8,4,5,61,7,0,5,3,0,5,0,0,19,96,9,5,8,4,0,0,0,127,51,17,11,9,3
202021026,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,18,96,209,170,105,79,13,0,691,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,11,3,0,14,9,7,13,3,3,48,4,0,0,0,7,0,0,0,15,7,0,0,7,3,4,0,0,19,5,4,7,6,8
202021027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,95,135,232,198,202,226,41,4,1125,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,7,0,3,4,8,3,0,0,0,19,0,0,3,6,3,6,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,6,5,0,0,10,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,15,9,6,11,24,22,19,6,3,103,8,0,0,3,0,7,0,0,25,152,10,10,11,6,6,10,0,191,68,17,13,22,17
202021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,23,36,25,31,43,19,3,214,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,5,14,5,0,31,0,0,0,3,5,5,6,4,29,37,0,4,9,5,0,4,7,64,17,3,7,3,5
202021029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,23,29,25,35,16,5,154,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,3,0,3,14,3,0,0,25,0,0,3,0,6,4,3,0,18,19,0,0,7,0,3,7,0,42,5,4,5,4,6
202021030,0,0,0,0,0,3,0,4,0,0,0,4,0,0,10,92,90,163,70,93,90,22,4,623,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,7,4,8,11,7,21,10,5,4,71,7,0,0,10,13,0,12,0,46,144,3,6,14,10,8,5,0,193,59,23,18,20,25
202021031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,29,32,36,53,33,20,5,253,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,4,3,9,9,6,4,0,40,0,0,0,0,6,0,0,0,18,113,3,0,7,7,6,3,0,139,51,15,11,14,14
202031032,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,29,43,39,37,37,4,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,8,13,5,0,0,29,3,0,0,3,7,3,8,0,21,16,0,0,0,0,3,0,0,34,5,0,0,5,9
202031033,0,3,0,0,0,3,0,0,4,0,8,5,0,0,10,37,37,68,70,76,87,27,6,417,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,9,0,0,3,3,0,0,0,0,11,4,3,8,8,9,7,0,5,47,16,0,6,13,5,22,6,3,67,51,4,4,4,3,12,7,0,76,13,12,8,17,8
203011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,24,35,49,51,23,10,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,3,10,3,0,0,27,0,0,0,3,3,5,0,3,19,54,3,5,3,4,4,0,0,77,25,14,12,10,3
203011035,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,37,39,30,41,65,42,17,3,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,3,5,14,4,0,0,29,0,0,5,4,3,3,4,0,23,32,0,5,4,7,8,6,0,62,20,8,8,5,7
203011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,26,28,19,34,45,18,7,204,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,3,0,18,0,0,3,5,7,9,5,0,35,50,3,8,0,4,9,5,0,75,15,3,5,9,8
203021037,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,132,55,72,65,49,70,16,0,467,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,13,0,0,0,4,0,4,0,0,12,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,7,3,15,13,13,10,3,4,72,10,0,7,10,0,5,0,0,34,278,17,15,8,11,10,4,0,334,119,53,18,31,21
203021039,0,3,5,0,0,15,0,0,3,4,11,10,4,0,34,211,295,538,435,443,456,135,15,2535,0,0,0,6,4,4,0,0,20,11,8,0,0,0,0,0,0,18,0,3,0,4,3,5,0,0,17,0,8,8,0,6,4,3,0,27,0,8,6,0,3,0,0,0,23,5,3,13,3,11,9,0,0,36,0,6,10,12,0,5,0,0,39,0,9,18,19,7,4,0,0,56,0,10,25,10,13,9,8,0,79,0,0,17,7,26,16,0,0,76,0,0,18,18,18,11,0,0,67,0,0,12,18,19,3,0,0,53,0,0,15,22,18,4,0,0,60,0,0,3,0,3,0,0,0,7,0,0,0,6,8,5,0,0,17,0,10,16,11,26,7,0,5,77,15,60,169,143,154,83,24,14,665,24,22,31,21,24,16,5,0,135,479,73,36,32,21,32,17,0,690,241,225,112,77,62
203021040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,111,86,73,59,57,49,18,3,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,3,0,0,0,0,0,4,0,0,9,0,0,0,0,3,0,0,0,11,0,0,0,4,0,5,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,7,4,3,0,3,0,21,3,7,14,23,8,16,10,5,80,0,0,9,8,5,9,0,0,39,225,21,0,7,12,3,0,3,272,104,45,26,24,17
203021042,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,80,54,133,77,73,84,31,3,536,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,9,0,0,10,0,4,0,0,0,14,0,0,4,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,12,7,10,22,23,16,8,3,0,96,4,6,3,9,8,4,4,0,37,109,26,15,13,12,6,4,0,187,81,59,20,30,21
203021043,0,0,0,0,0,4,4,0,3,0,4,0,0,0,11,143,130,206,184,162,113,28,0,973,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,8,0,3,3,0,3,3,0,0,20,0,0,4,3,5,0,0,0,15,0,4,10,4,0,4,0,0,25,0,0,0,0,6,7,0,0,13,0,0,6,3,0,0,0,0,15,0,0,3,0,6,0,0,0,11,0,0,3,3,5,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,5,0,0,7,12,0,4,0,0,24,6,17,43,28,30,21,10,0,164,6,5,11,6,7,12,6,0,46,185,14,7,11,3,7,5,0,233,110,51,22,20,22
203021044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,34,19,23,29,25,16,0,223,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,5,5,3,4,0,26,5,5,4,0,0,0,0,0,13,152,3,6,8,5,4,0,0,179,81,23,4,3,7
203021045,0,0,0,0,0,0,0,0,0,0,6,0,6,0,10,82,85,127,122,123,117,44,5,701,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,8,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,7,0,0,0,4,0,0,0,0,7,0,3,3,0,0,5,0,0,17,0,0,3,0,8,0,0,0,18,0,0,5,0,3,4,0,0,10,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,15,8,7,16,18,21,28,6,4,100,7,0,7,8,7,4,0,0,32,131,5,9,3,6,6,5,0,164,88,18,17,15,16
203021046,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,49,43,64,55,71,60,19,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,7,0,3,0,0,0,15,0,0,4,0,0,3,0,0,7,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,5,0,0,0,7,3,3,16,13,13,8,0,0,68,8,0,3,7,3,0,0,0,18,142,16,8,14,3,8,0,0,192,46,44,22,14,13
203021047,0,3,0,0,0,5,0,0,5,0,5,0,0,0,10,66,131,257,175,237,233,72,5,1175,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,4,5,5,0,3,0,3,0,0,10,0,0,3,0,0,0,0,0,9,0,0,3,6,0,0,0,0,13,0,0,7,0,0,0,0,0,12,0,0,0,0,7,0,0,0,10,0,0,5,5,3,0,0,0,23,0,6,7,3,4,4,0,0,23,0,5,7,4,0,0,0,0,22,0,0,3,0,4,10,0,0,21,0,0,0,4,3,0,0,0,17,0,0,3,3,8,4,0,0,18,0,0,0,0,6,0,0,0,4,0,0,0,0,3,0,0,0,5,0,0,10,8,6,8,0,0,22,7,18,54,48,42,32,7,3,216,5,4,9,15,15,5,5,0,57,74,16,11,13,15,17,0,0,144,64,48,27,23,33
203021485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,32,21,19,21,3,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,0,0,0,9,0,0,5,3,0,0,0,0,6,10,0,0,4,0,0,0,0,12,7,4,3,0,0
203021486,0,6,0,0,0,9,0,0,0,0,0,0,0,0,6,124,116,187,161,152,99,34,7,885,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,7,0,0,3,0,6,0,0,0,6,0,0,0,0,3,0,0,0,13,0,0,0,0,5,0,0,0,6,0,0,0,0,6,0,0,0,3,0,0,6,6,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,4,5,3,0,0,17,7,5,19,19,25,15,0,3,100,11,6,5,3,4,3,0,5,31,212,9,11,11,4,3,4,0,248,92,41,11,11,4
203021487,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,197,131,123,81,70,87,14,10,717,0,0,0,6,0,0,0,0,13,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,4,4,5,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,0,0,26,6,15,22,28,25,9,10,6,111,11,4,11,16,7,0,0,0,48,445,23,13,12,11,11,7,0,530,228,93,23,34,17
203021488,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,92,51,68,65,84,64,14,0,442,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,8,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,6,0,0,0,3,0,0,11,3,19,19,8,6,12,3,0,78,9,3,3,5,0,0,0,0,22,115,10,5,0,0,9,0,0,131,67,25,10,11,4
203031048,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,60,41,63,48,55,54,20,6,344,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,5,6,8,13,8,0,0,46,0,0,3,7,3,3,3,0,17,109,7,7,6,4,0,0,0,130,52,16,14,18,15
